,full_name,group_id,shrot_name,user_id
0,AGYM | Сеть фитнес-клубов Атлетик Джим | Клин,162379337,agym77,6541959
1,Подслушано в Клину,62839035,podslyshalk,6541959
2,Ножи. Барахолка. Материалы. Ручная работа.,133274310,kniveshandmade,6541959
3,| CrossFit World |,88274923,crossfit_world,6541959
4,WESTSIDE BARBELL™,126912496,westside_barbell_official,6541959
5,Убойный юмор,33335832,hum.page,6541959
6,Simply Formula | Формула-1,90428826,simply_formula,6541959
7,РУССКОЕ ОБОЗРЕНИЕ || РОССИЯ || ПУТИН,54012242,pycckoe_no_pyccku,6541959
8,СПОРТ украл мое сердце|Мотивация,30057637,vk_sports,6541959
9,Крупка | Продукты для здорового питания,169468009,krupka_store,6541959
10,Доставка ПП OlimpFood | г.Клин |г. Солнечногорск,173246626,olimpfood_klin,6541959
11,The best photo,149232683,interesnoesegodnya,6541959
12,TOLERANCE,49001679,tlrnc,6541959
13,"Торгуем в Клину - Барахолка, объявления",42308310,torguemvklinu,6541959
14,0% жирности,35486195,zerofat,6541959
15,Спортивный,148056923,sportivnyj,6541959
16,тренируйся ЛиндоВЕРНО,75589622,stanislav_lindover,6541959
17,КЕКС,37107436,vk_cupcake,6541959
18,Fitness Gym — фитнес и бодибилдинг,38310026,fitness_gym,6541959
19,Группа которую нельзя называть (ГКНН),60719404,fuck.bikini,6541959
20,Зверская Качалка — фитнес и бодибилдинг,90498730,animal_gym,6541959
21,Лучшее,29905631,best,6541959
22,D4,26456494,your_future,6541959
23,Sport and Motivation,30721071,urbantraining,6541959
24,Город Клин и Клинский район,456468,vklinu,6541959
25,Мужской рай,38290762,fupoff,6541959
26,Фитнес Рецепты — правильное и здоровое питание,80410546,fitness_recepty,6541959
27,Слова Великих людей,28981879,cvl_in,6541959
28,Здравая Качалка - Бодибилдинг/Спорт,89428416,zdravaya_kachalka,6541959
29,Барахолка Клин авто/мото,79968594,baraholka_klin_avto,6541959
30,Спортивные статьи | Fitness,25740422,sport_stat,6541959
31,SportFaza,50633326,sport.faza,6541959
32,Анаболизм Машин,31457299,anabolism_machine,6541959
33,Hotelsi.com - отели по честным ценам.,166519956,hotelsi,6541959
34,Мужские мысли,25397178,strog_pocan,6541959
35,Do4a.com - Train Hard Or Make Borsh,45281421,napricedala,6541959
36,ФИЛЬМЫ / КИНО / КИНОМАНИЯ ОНЛАЙН + КиноБот,39645210,novinki_kino,6541959
37,Психология тишины,41883468,psycho,6541959
38,Aesthetic  Fitness,49824939,club49824939,6541959
39,Коварный,62906829,one_treacherous,6541959
40,Академия Джентльменов,86990325,avd_vk,6541959
41,Барахолка | Клин,61111440,baraholkaklin,6541959
42,GYM BOSS  — спорт / бодибилдинг / фитнес,45184984,gym_boss,6541959
43,Лучшее видео и редкие кадры,35452501,bgplayone,6541959
44,SNOWBOARD / СНОУБОРД,23537353,snowandfly,6541959
45,Лепрозорий,65960786,leprazo,6541959
46,Коктейль Бармена,24931275,cocktail_star,6541959
47,Сарказм,36164349,s_arcazm,6541959
48,Fitness & Bodybuilding,25539801,fitnessbodybuilding1,6541959
49,КиноКайф - Лучшие фильмы,58170807,kino_kaif,6541959
50,ANABOLISM — спорт / ММА / фитнес,52398072,anabollism,6541959
51,Оптимист,39410028,o_ptimist,6541959
52,Sportwiki | Научный бодибилдинг и фитнес,67493292,sportswiki_vk,6541959
53,РИА Новости,15755094,ria,6541959
54,В автосервисе,133755929,v_avtoservise,6541959
55,Факты об Овнах,123138832,facts_aries,6541959
56,Весёлый цемент,31234561,happycement,6541959
57,I N F I N I T Y  ∞,38634441,1nfinity,6541959
58,Типичная барахолка Клин,121822303,klinbarah,6541959
59,ТЕХНАРЬ,106768972,tehnarsmotra,6541959
60,По программе Дедушки Мороза,18785005,ppdmfatherxfrostxmodex,6541959
61,"Живая Сталь - бодибилдинг, пауэрлифтинг",73953791,bodyofsteel,6541959
62,Интеллектуариум  | наука и образование,27797026,brain.journal,6541959
63,Sport Proof,58781724,sportproof,6541959
64,ПЗДЦ,28261265,fuck_hum,6541959
65,Душа - Волка,61744518,jgdbkyuln,6541959
66,"Зацени, что я нашел на AliExpress",101436686,zaceny,6541959
67,Типичный Автомеханик,53840851,auto_mechanic,6541959
68,CROSSWORLD,70654042,cwjornal,6541959
69,Логово Кракена,156445397,lair_kraken,6541959
70,Save,63722869,saved_photographies,6541959
71,Разливные напитки,36455291,klin_beer,6541959
72,Долбани меня калиткой,77963997,kalitka18,6541959
73,Гнездо Буривуха,105992351,sharzhy_portrety_gnezdoburivuha,6541959
74,Лучшие Гифки,129812336,vk.gifki,6541959
75,Такое возможно только в России!,43503503,this__russia,6541959
76,Корпорация Юмора ツ,23537466,corporationofhumor,6541959
77,Джентльмен Club,43726747,gent.club,6541959
78,Дивный мир,143596470,extraordinary__world,6541959
79,Психотерапия,38233726,mindcure,6541959
80,КиноПоиск,108468,kinopoisk,6541959
81,Гулька,148559209,nichoneponimayu,6541959
82,Настоящий  Эгоист,36731992,egoist.group,6541959
83,• Неприличные Анекдоты,28878216,super_cutting,6541959
84,БИРЖА,72605916,stockmem,6541959
85,На Случай Важных Переговоров,12353330,peregovorov,6541959
86,GoB channel,88455137,gob_channel,6541959
87,Гриффиндор | Рик и Морти | Симпсоны,88674651,1griffindor,6541959
88,О чем говорят мужчины,34137285,for_men_only,6541959
89,Корпорация Зла,29246653,evil_incorparate,6541959
90,Только эскизы тату / Татуировка / Sketch tattoo,45353280,sketchtattoo,6541959
91,Хералаш,29723863,obpub,6541959
92,ЁП,12382740,fuck_humor,6541959
93,Тонкий Юмор,37467838,smexzakon,6541959
94,Подслушано у Спортсменов,86031080,u_sportsmenov,6541959
95,ʀ ᴀ ᴄ ᴄ ᴏ ᴏ ɴ s   ᴍ ᴜ s ɪ ᴄ,31189829,raccoons.music,6541959
96,GETBIG.TV : бодибилдинг фитнес бикини,44926206,getbigtv,6541959
97,Just Cartoons | Лучшие мультфильмы,79651789,just_crt,6541959
98,KRASGIRLS,96730615,krasgirls1,6541959
99,GIF ЖЕСТЬ,140797366,hardcoregifs,6541959
100,Наука и Техника,31976785,science_technology,6541959
101,Dro4a Troll public,35211990,dro4a_troll,6541959
102,Сарказм,35850939,humour,6541959
103,Идеи для жизни,27901440,orealno,6541959
104,DEEP SOUND,4529580,fresh_house_music,6541959
105,Странный юмор,29614963,c.umor,6541959
106,Новинки Музыки 2019  и Новая Музыка,27895931,exclusive_muzic,6541959
107,BMW,36792820,bmwdrive,6541959
108,Лайфхак,40567146,lhack,6541959
109,RED21,42722952,publicred21,6541959
110,Подслушано | Клин,75502692,podslushano_klin,6541959
111,ДРЭС,93094423,vk.dres,6541959
112,ПОМОЩЬ НА ДОРОГАХ,62572133,v_kanale,6541959
113,Lackrosy,51175007,lackrosy,6541959
114,Тряхни Нормальность,23433159,trahninormalnost1,6541959
115,Мудрый Медведь,39046019,wise__bear,6541959
116,Демотиваторы,193175,bestdemotivators,6541959
117,Discovery,25117353,discovery__world,6541959
118,Корпорация Смеха,25161110,txaxax,6541959
119,TRUE GYM | Самооборона,64884496,truegym,6541959
120,Бесплатно в Клину и объявления нахаляву,67625534,klin_for_free,6541959
121,Телеканал 2х2,48864,2x2tv,6541959
122,Творческое Объединение «Gazgolder»,1415705,gaz,6541959
123,Радио ENERGY (NRJ),9693056,nrj,6541959
124,Forbes,11982368,forbes,6541959
125,Moscow Raceway,18383099,moscowraceway,6541959
126,Я РУССКИЙ,24701625,pysskie,6541959
127,Сериалы,24834794,tvfan,6541959
128,Спортивная жизнь,27016778,sfap.sportlife,6541959
129,Dubstep Zone,27281364,dubstepzone,6541959
130,Странный юмор™,28229175,ctranno,6541959
131,Дневник успеха,28673372,stayapple,6541959
132,PANDA EDM,30042091,panda_edm_show,6541959
133,Русский Мир | Политика | Новости | История,31588370,newrussia_mir,6541959
134,РусскаЯ АрмиЯ,31613032,kremlin__vk,6541959
135,Dubstep Light,32746404,dubsteplight,6541959
136,Секреты PRO,32971482,pro_secrets,6541959
137,Мужской Журнал,35034571,mensmag,6541959
138,Apple,35145657,iphone,6541959
139,Железный спорт |бодибилдинг | фитнес | мма | ufc,36273680,gym_gods,6541959
140,ИДЕИ,36326284,modarts,6541959
141,Автомобиль в Деталях,37340527,carindetails,6541959
142,Овен,39080072,club39080072,6541959
143,Полный Бак,39236729,bak,6541959
144,TRAP IS MY DRUG,39952632,trapismydrug,6541959
145,Суровый Качок,40201991,hard.kach,6541959
146,Пауэрлифтинг | Тяжелая атлетика,40367821,powerliftingnews,6541959
147,Русский Горизонт | Патриоты  | Новости | История,40943238,rushor,6541959
148,Travelerr.ru - путешествуй с нами,41053835,travelerr,6541959
149,Мысли в смысле,42415017,drunktho,6541959
150,Travel Club,42424544,travel_pinme,6541959
151,Киномания ★ HD,42933269,kino.fullhd,6541959
152,MYA girls | Спортивные девушки,44131843,mya.girls,6541959
153,Книга рекордов,44301004,justworldrecords,6541959
154,Optimum Nutrition,44449706,onrussia,6541959
155,Гений креатива,45770903,time.ideas,6541959
156,Капуста,46347604,mykapusta,6541959
157,Пора заняться телом,46547413,spmanu,6541959
158,GIFанутые,47252548,killtimepub,6541959
159,Linkin Park,52599708,linkinpark,6541959
160,Deep House,55526638,deephouse,6541959
161,Alfa,57128022,alfa_vkofficial,6541959
162,Formula 1. Photo Moments of History,57750596,fotoformula1,6541959
163,Тайны Истории,58010960,history_mystery,6541959
164,Созерцай,58948816,s0zertsay,6541959
165,Русский медведь,59236035,club59236035,6541959
166,"MASSA.FM - бодибилдинг, фитнес",59440309,massfm,6541959
167,ЮМОР ОТ СЕМЁНЫЧА,59554042,umor__ot_semenicha,6541959
168,КИ,60610118,kistyle,6541959
169,"BODY MANIA | Спорт, фитнес, бодибилдинг",61971522,body_mania,6541959
170,Best Video,63758929,best_video_hd,6541959
171,Редкие кадры,66097766,club66097766,6541959
172,Amazing GoPro,67490365,amazing_gopro,6541959
173,Gallery of esthetics,67850954,galleryaesthetics,6541959
174,TESTOSTERONE | Спортивный журнал,74235722,testosterone,6541959
175,КЛИН ика,76650908,matthewclinic,6541959
176,-Chupa Chups-,78578812,chupachups_2016,6541959
177,КЛИНадреналин,88258112,klinadrenalin,6541959
178,Бесплатный Клин,89832502,free_klin,6541959
179,Do4a.com - Train Brain,92943753,train_brain,6541959
180,Sexy People,93144360,sxoff,6541959
181,Мембот,96591297,memes_bot,6541959
182,FIT4TEAM - Спортивный Проект,99713638,fit4team,6541959
183,AliExpress для Мужика,148820363,vzyal_s_ali,6541959
184,Пейнтбол в Клину,151683612,club151683612,6541959
185,Лучшие Фотографы Вконтакте [ЛФВ],16021610,l_f_vk,6541962
186,Дзэн-Буддизм,23509777,dzyen,6541962
187,Типичный Николаев,33634073,tiponiko,6541962
188,Город Николаев,37428795,nik_city,6541962
189,Эзотерика,37911280,tut_me4ti,6541962
190,ART ∞ PHOTO,38130663,art8ph,6541962
191,Аэростатъ,42690072,aerostatbg,6541962
192,Типичный парашютист,48363546,typical_skydiver,6541962
193,Мотивация к спорту | UFC,48664876,bestelo,6541962
194,Цигун Ушу Тайчи Кунфу Николаев,53380155,taychi_nikolaev,6541962
195,CG vacancy,81044290,cgvacancy,6541962
