,full_name,group_id,shrot_name,user_id
0,Достойные фильмы,33769500,dfilm,6670829
1,Записки старого инфоцыгана,156413351,zsiblog,6670829
2,"Бизнес-игра ""Превосходство""",179165274,gamesupremacy,6670829
3,Мозговой Штурм,36868476,big.world,6670829
4,3 кокетки — женское счастье,110851999,club110851999,6670829
5,Сделай сам!,46619709,thismyhandmade,6670829
6,Великие стихи Великих поэтов,27532326,greatverse,6670829
7,Женские секреты,28528027,ime4ta,6670829
8,"Бесплатный тренинг ""Товарный бизнес с нуля""",177845158,free_trening_tovarka14,6670829
9,Факультет Инфобизнеса,54326827,ibfak,6670829
10,Женские мелочи,33006648,women.trifles,6670829
11,Александра Савина. Выгляди великолепно,138957892,facebuilding_msk,6670829
12,Психология счастья,40792446,love_life_happy,6670829
13,Женское счастье | Психология,37631861,ladys_rules,6670829
14,Женские тайны,27880348,surnames,6670829
15,Модные Прически,150388347,modnue.pricheski,6670829
16,Диана,39545379,dianagoroskop,6670829
17,Эта прекрасная жизнь...,61091680,woomendays,6670829
18,Блог Дианы Фоминой,165991404,club165991404,6670829
19,Дневник 29,72945024,kupreev29,6670829
20,БОРЩ,460389,borsch,6670829
21,Тупокайф!,25201845,tupokaif,6670829
22,Woman,26970810,womanpage,6670829
23,Moscw Мне нравится,27042171,moscow.area,6670829
24,B e a u t é | Территория вдохновения,27531145,beaute,6670829
25,Science|Наука,29559271,sci,6670829
26,Фитнес и здоровье. Диеты и спорт.,30447908,ladyonline,6670829
27,Business.Strategy | С успехом по жизни,30559917,businessstrategy,6670829
28,☼ GLAM-MALL ☼ Мода Стиль Красота Fashion Style,30859610,glammall,6670829
29,Street Styler | Уличная мода,30936477,streetsmoda,6670829
30,Fashionista,31041444,ffashionista,6670829
31,Правильные Мысли,34229261,world_thoughts,6670829
32,Я хочу...,36008740,i_want_love_dream,6670829
33,ИДЕИ,36326284,modarts,6670829
34,Загадки на 5 минут,41878000,games4smart,6670829
35,Каждое Слово,42295799,every_word,6670829
