,full_name,group_id,shrot_name,user_id
155,Enjoybook - фотокнига в 3 клика!,58231415,enjoybook,6821681
156,ПТАШКИ ♥ Свадебные и вечерние платья,59970702,ptashki_stories,6821681
157,green island,66474885,islandgreen,6821681
158,Типичная #SEKTA,90619244,typicalsekta,6821681
159,Ты – предприниматель | Самарская область,97992984,molpred63,6821681
160,"Фестиваль ""Новое поколение экскурсоводов""",119291153,club119291153,6821681
161,PURI | Самара,127228479,puri_smr,6821681
162,Ювелирные изделия на заказ в Самаре • Medici,134371517,medici_jewelry,6821681
163,ProGorodNN.ru | Новости Нижнего Новгорода,34274730,progorod52,6821685
164,Наш Зеленоград - именно здесь хорошо жить!,6367310,club6367310,6821770
165,Типичный Донецк,23502694,donetsk,6821863
166,Черно-Белый список | Донецк,177071254,black_white_list_donetsk,6821863
167,Чёрный юмор,30568080,jokeblack,6821863
168,Life Style | Бизнес и путешествия,140316137,l1festyleclub,6821863
169,Black Music | Rap,54064341,blacmusic,6821863
170,Музыка,42440233,exp.music,6821863
171,Paul Kalkbrenner,24345999,paul.kalkbrenner,6821863
172,КиноКайф - Лучшие фильмы,58170807,kino_kaif,6821863
173,ВЕСТИ.ru | РОССИЯ 24,24136539,vesti,6821863
174,Черный список Донецк (ДНР),157597881,club157597881,6821863
175,"Донецк,Луганск,Москва.Контакты,Связи,Друзья",115274772,moscow_donbass_donetsk_lugansk,6821863
176,Удачные Гифки :3,42510378,cadroff,6821863
177,Саморазвитие,38182092,razv_in,6821863
178,Тачки за копейки,87929067,buy__car,6821863
179,Искусство реальности,26307864,goodarts,6821863
180,Все гениальное - просто!,54365244,domicus,6821863
181,Донецк на Ладони,59532660,donnl,6821863
182,Типичный Велосипедист [ТВ],27104407,bike_mems,6821863
183,Авто Рынок Донецк ДНР | Луганск ЛНР,158900188,auto_marketg,6821863
184,10 долларов Баффетта,159622314,buff_10,6821863
185,Типичный Турист,28932606,tiptu,6821863
186,"Наследие древних цивилизаций. Наука, артефакты",76071995,ezomir,6821863
187,Вслух,56048543,say.aloud,6821863
188,Сауны и бани Донецка,17667832,saunidonetska,6821863
189,А ты знал?,149500863,znall,6821863
190,ИДЕИ,36326284,modarts,6821863
191,Велосипеды,53316211,velo_base,6821863
192,LIFE | Новости,24199209,life,6821863
193,Программист,143503361,programmistov,6821863
194,Приколист,31746,priqolist,6821863
195,Ростов Главный — новости Ростова-на-Дону,36039,rostovnadonu,6821863
196,STREET FASHION || Санкт-Петербург,60428,streetfashionspb,6821863
197,БОРЩ,460389,borsch,6821863
198,Донецк  ВКонтакте,1257785,donvk,6821863
199,Прогнозы на спорт | GSM Group,3006065,gsm_bets_fart,6821863
200,"Донецк, как он есть...",4741008,donetsk_zdes,6821863
201,Бюро находок | Череповец,6411317,adcosmetician,6821863
202,Наши любимые,9125112,sinners18art,6821863
203,Николай Стариков (официальная страница),9828339,nstarikov_club,6821863
204,Cтудия фотографии и ретуши FlexDreams,10692933,flexdreamscom,6821863
205,Forbes,11982368,forbes,6821863
206,#ФАЧ,11992392,fachio,6821863
207,"Wow Реклама |  Креатив, дизайн, творчество",12818778,wow_reklama,6821863
208,50 Оттенков,14087493,50sog,6821863
209,★ АРМИЯ - Мужское сообщество №1,15326149,army_sila,6821863
210,Ешь-Бургер | Ешька | Донецк | Доставка,16283708,eshburgers,6821863
211,MATRIX. Телеком-оператор,20194367,matrix.donetsk,6821863
212,MFS [EDM],21003504,mfsedm,6821863
213,Rammstein,22739050,rammsteinrepublik,6821863
214,PRAYFORSEX,23062430,prayforsex.official,6821863
215,Перевозки Донецк,23164978,donetsk_perevozki,6821863
216,Великие Слова | Цитаты и Афоризмы,23170931,velikieslova,6821863
217,ДВИЖ - Интеллектуальный Клуб (ЗАКРЫТ),23205612,dvigaemnews,6821863
218,Лучшее видео (18+),23208414,trends_video,6821863
219,Дзен,23213239,dzenpub,6821863
220,"▲ это жизнь, брат",23470122,truephilosophy,6821863
221,Секреты успеха великих людей,23616160,top.secrets,6821863
222,Armin van Buuren © A State Of Trance,23632028,asotshow,6821863
223,Телеканал СТБ,23736848,tv_channel_stb,6821863
224,ARTEM DMITRIEV PRODUCTION,23782743,artdmitriev,6821863
225,Фёдор Емельяненко - все о бойце и единоборствах,24199118,emelianenko_fedor,6821863
226,Сергей Есенин,24263942,sergei.esenin,6821863
227,Я ♥ ПАУЭРЛИФТИНГ,24776055,ilovepowerlifting,6821863
228,paramount,24778001,club24778001,6821863
229,"Путешествия c ""Орел и Решка""",25313366,orel.reshka,6821863
230,Последний герой 2: ФИНАЛ!,25824725,hero_ictv,6821863
231,Betraveler | Добро пожаловать на Землю,26127512,travel.blog,6821863
232,The Musicend,26578488,themusicend,6821863
233,5 лучших фильмов,26750264,xfilm,6821863
234,Лучшие высказывания всех времен и народов,27245703,probujden,6821863
235,Цитрус — гаджеты и аксессуары,27595946,citrus_ua,6821863
236,циториал.,27654574,sociym,6821863
237,➟ Bike,27672722,bike_head,6821863
238,Донецк Go,27684566,donetskgo,6821863
239,Лихие 90-е,28256828,lixie,6821863
240,Не поверишь!,28477986,ne.poverish,6821863
241,Like - Сумасшедшие приколы,28651248,club28651248,6821863
242,Йога,28819922,yogaempire,6821863
243,Bicycle in White / Белый велосипед,28867158,bicycle_in_white,6821863
244,• Неприличные Анекдоты,28878216,super_cutting,6821863
245,Интеллектуальный юмор,28950133,in.humour,6821863
246,BLACK SKIN m u s i c,29285630,b_l_a_c_k_s_k_i_n,6821863
247,Шедевры рекламы,29302425,bestad,6821863
248,MUR ROOM,29360806,club29360806,6821863
249,Бешеные Панды Умирают Стоя,29439161,panda.panda,6821863
250,Just do it,29518065,fitness_home,6821863
251,ПРЕМИЯ ДАРВИНА ... и другие,29611705,awardsdarwin,6821863
252,Философия жизни.,29846359,philosoph_y_of_life,6821863
253,Чёткие Приколы,30008385,prikalnis,6821863
254,Музыка для тренировок (спорт и здоровье),30086880,tngmus,6821863
255,Автоцентр «Автотрейдинг»,30300670,autotrading_donetsk,6821863
256,Гифки и интересные факты Вконтакте,30371336,goodbook_su,6821863
257,Psychology|Психология,30525261,sci_psy,6821863
258,Business.Strategy | С успехом по жизни,30559917,businessstrategy,6821863
259,"Как это переводится, Чувак?",30598666,dailywords,6821863
260,РОССИЯ,30825618,russia_grand,6821863
261,История Жизни,31025373,zdeszhizn,6821863
262,Потерянный мир,31057217,lostcom,6821863
263,Реклама как искусство,31162722,mir.reklami,6821863
264,Втачке- мир автомобилей!,31241850,autofacts,6821863
265,Чёртов стыд,31613023,grebaniy_stid,6821863
266,Культура & Искусство,31786047,ipainting,6821863
267,Типичный творческий,31920990,typical_creative,6821863
268,Строго по-мужски,32035414,life_male,6821863
269,Bon Appétit,32194285,bon,6821863
270,"Брат, только держись♔",32194500,ceny_brat,6821863
271,Mens Boom,32573577,mens.b0om,6821863
272,Моя первая любовь - спорт,32641540,mylovesport,6821863
273,МХК,33414947,mhkon,6821863
274,Путешествия | Природа,33445697,kniga_puteshestvennika,6821863
275,DroidPhone - интересно про Android.,33561424,droidphone,6821863
276,Внезапная любовь Донецк,33987709,loveindn,6821863
277,Волшебный цитатник ©,34229143,cerebraizer,6821863
278,Слухи Донецка,34334118,sluhidn,6821863
279,Стартап. Начать с нуля и изменить мир!,34598021,startups,6821863
280,LIFE IS TRAVEL - журнал о путешествиях,34685858,rules4life,6821863
281,Шутница (анекдоты),34994684,jokemaker,6821863
282,ПОДНИМЕМ ЗАД,35015856,podnimemzad,6821863
283,Чат Рулетка,35100531,chatruletka,6821863
284,Секреты успеха известных людей,35108124,famous_secret,6821863
285,Apple,35145657,iphone,6821863
286,Редкие кадры,35519861,redkadri,6821863
287,«Займись собой»,35555559,doself,6821863
288,Путешествия и туризм,35806721,vk.travel,6821863
289,Креатив | Своими руками,35915449,kreativ_hand,6821863
290,ЭТУ СТРАНУ НЕ ПОБЕДИТЬ!!!,36200261,vstrane,6821863
291,"Это Ростов, детка! - новости Ростова-на-Дону",36578247,etorostov,6821863
292,Журнал «Крокодил»,36684507,j.crocodile,6821863
293,AliExpress по-русски,36941068,aliexpress,6821863
294,База мыслей,37300720,krasivo_skazano888,6821863
295,Перешли на короткий адрес http://vk.com/asotshow,37602051,arminvanbuuren_asot,6821863
296,Fun Time - мужской юмор,37867179,fun_time_vk,6821863
297,Психология,38119975,psycholgy,6821863
298,Музыка в машину,38305220,trance_sex,6821863
299,Men's need 18+,38507668,men.need,6821863
300,Мир соусов МакМай,38608248,makmay,6821863
301,Cook Good - лучшие рецепты,39009769,cook_good,6821863
302,ИСКУССТВО ЖИТЬ,39222216,iscus,6821863
303,✈АВИА ФОТО и ВИДЕО HD✈,39632123,aviaphoto,6821863
304,Партия регионов,39983178,partyofregions,6821863
305,Думай и Богатей,40020304,dumaib,6821863
306,Лайфхак,40567146,lhack,6821863
307,Блог тренера 🏄,40586683,smart_coach,6821863
308,VK Travel - горящие туры,40946716,vk_travel,6821863
309,Travelerr.ru - путешествуй с нами,41053835,travelerr,6821863
310,В мужском стиле,41331435,in_mens_style,6821863
311,Бизнес | Саморазвитие,41438047,bus_samorazvitie,6821863
312,Турецкий язык,41946623,turyaz,6821863
313,Tiesto,42645487,tiesto,6821863
314,"Привет, сей час | Путешествия",42879402,hellonow,6821863
315,Английский для каждого | English for everyone,43157542,easy_english_lessons,6821863
316,Мажор | Карпов,43185592,karpovtv,6821863
317,Become Smarter | Удивительные кадры,43442735,boliwe,6821863
318,Just English,44759043,just_eng,6821863
319,Перчик,44768131,perch_pub,6821863
320,Якорь | Мужской журнал,45012348,yakor.blog,6821863
321,"Как дела, Питер? Васильевский остров",45238808,kakdelapitervo,6821863
322,Шутник,45608667,shutniki_ru,6821863
323,Рецепты: вкусно и просто🍴,46117626,cook_bon,6821863
324,Brighton Beach,46521427,brightonbeach,6821863
325,Дети-Юг,47431088,club47431088,6821863
326,OST_Music | Саундтреки к лучшим фильмам,47749493,ost_music,6821863
327,КредитДепозит,48285315,creditdeposit,6821863
328,Jolly Needle | Создаем кожаные сумки,48287969,jollyneedle,6821863
329,Самоучитель турецкого 'Турецкий для блондинок'.,48508193,turkishlang,6821863
330,Записки шеф-повара,48618580,chief.cooker,6821863
331,Бандитка Девятка,50671389,banditka_2109,6821863
332,Донецк | Улицы города,50982965,citydon,6821863
333,"Кинотеатр ""Звездочка"" Донецк",51050762,kinopalaczvezdochka,6821863
334,Instagram,52888254,instagram,6821863
335,История|History,53782768,history_0z,6821863
336,Влюбиться в Удмуртию | Экскурсионный центр,54206174,udmtravel,6821863
337,BMW STYLE,54470111,behastyle,6821863
338,Новинки Музыки 2019,54500021,exclusive_songs,6821863
339,Стопкадр,55801077,coups,6821863
340,Рыбалка,56433000,vk_fishing,6821863
341,Донецк,56901684,donetsk_062,6821863
342,Подсмотрено Донецк - конкурсы и ваши фотографии,57038849,doneck_photos,6821863
343,Турция | Турецкий язык,57536055,turkiyeturkish,6821863
344,Я Миллиардер,57612613,menlook,6821863
345,MDK,57846937,mudakoff,6821863
346,Сергей Потанин,57904858,volwebnic4you,6821863
347,"Аккорд-тур Путешествие, Отдых, Море, Фото Отзывы",58391500,akkord_tur,6821863
348,Бесплатный общий аккаунт | App Store,58981412,oa.news,6821863
349,Zабор Ростов-на-Дону,59564855,zabor,6821863
350,Концертный Донецк  [Концерты ★  Клубы ★  Кино],59696339,populardonetsk,6821863
351,КЛИПТОМАНИЯ,60115949,cliptomania,6821863
352,БЕКОН,60201754,gastropub.bacon,6821863
353,Путешествия | Природа,60394803,travel.relax,6821863
354,Агентство по туризму,61583360,tourism_agency,6821863
355,RM'SC,61825991,rmsclub,6821863
356,Вело BY,62124154,vlsby,6821863
357,SK,63588541,samyyklass,6821863
358,Услуги косметолога и ногтевой сервис Донецк,64215253,kosmetolog_i_ya,6821863
359,Редкие кадры,66097766,club66097766,6821863
360,Low Volga Волга ГАЗ-24 Lowrider ГАЗ-21 Лоурайдер,66185013,lowvolga,6821863
361,"МОСПИНО ""СК Юность""",66316155,club66316155,6821863
362,"Muscle Volga | Волга ГАЗ-24, Мускул Кар, V8",66384255,musclevolga,6821863
363,работа в крутой турфирме для избранных!,66474794,club66474794,6821863
364,GoldCobra | Добейся Всего Сам,66596913,goldcobra_public,6821863
365,Мамдаринка,148708103,momdarinka,6821867
366,Палата №6,56106344,pn6,6821867
367,Романтика и декор своими руками,35059398,romantika_for_you,6821867
368,Дизайн & Декор,51696572,indec,6821867
369,Мир Дизайна,49592543,design_is,6821867
370,Как Просто • Рукоделие ✂ HandMade,56869593,kakprosto_rus,6821867
371,Полезные советы!,169775467,club169775467,6821867
372,ВЯЗАНИЕ,114422908,handknitter,6821867
373,"Дом рукоделия. Handmade, дизайн и декор",35822250,best.knitting,6821867
374,НОВАЯ ЗЕМЛЯ,39824723,nw_earth,6821867
375,Пошлые,31071893,sexy_blog,6821867
376,Tasty - Быстрые рецепты,132565509,my_tasty,6821867
377,Изделия из бисера,38402760,club38402760,6821867
378,Fashion - мода и стиль,28646177,i.moda,6821867
379,Надо попробовать,176840039,club176840039,6821867
380,"Прекрасная хозяйка: Дом, Уют, Любовь, Семья",47029734,w.place,6821867
381,Стихи,176863325,club176863325,6821867
382,Фабрика идей,43772432,hmideas,6821867
383,Хитрости жизни,30953300,lifecheater,6821867
384,Искусство экономить,47610601,ya.woman,6821867
385,"БЛЮДО ДНЯ|Кулинария, выпечка, рецепты|Подпишись",109431170,edagotova,6821867
386,Психология о жизни,31478728,successful_thoughts,6821867
387,Я хочу...,36008740,i_want_love_dream,6821867
388,Занятия для детей,177104215,club177104215,6821867
389,Время сейчас такое.,37537193,time_tak,6821867
390,Cook Good - лучшие рецепты,39009769,cook_good,6821867
391,BrainBox,49366741,brainboxclub,6821867
392,Идеи для творчества и подарков своими руками,31805219,i_d_t,6821867
393,"То, что вдохновляет…",38462835,inspiration_cards,6821867
394,Сильная женщина,63857740,silnaya_j,6821867
395,Мама Lite/Детские рецепты/ Парнас,53033121,club53033121,6821867
396,"Астрология | саморазвитие, тесты, эзотерика",108054702,esampsy,6821867
397,Рецепты для малышей,176778056,club176778056,6821867
398,1000 Идей маникюра | Дизайн ногтей,119311457,manikur1000,6821867
399,Funny Babes | Детские рецепты | Развивайка,45993040,funny.babes,6821867
400,"Эзотерика | психология, йога, саморазвитие",101725333,sampsy,6821867
401,Женский юмор,53648975,womens.humor,6821867
402,YUMMY | ВКУСНЫЕ РЕЦЕПТЫ,48946342,i.cook,6821867
403,Дизайнер AliExpress,94448053,ali_dizayner,6821867
404,"СПОРТ как СЕКС, он нужен ВСЕМ",33377621,seskosqort,6821867
405,SAVE ME MUSIC | Новинки музыки 2019,27338836,vk.lifee,6821867
406,Искусство реальности,26307864,goodarts,6821867
407,Психология | Эзотерика | Йога,50106785,sumasoshli,6821867
408,IQ - интеллектуальный журнал,54799401,iq.journal,6821867
409,Мысли Востока | Философия ♦ Эзотерика,49052888,muslivostoka,6821867
410,Женская Философия,34308709,women.philosophy,6821867
411,Бизнес Инфо,34168005,probizportal,6821867
412,Смейся до слёз :D,100411909,smeysya_doslez,6821867
413,Мужской рай,38290762,fupoff,6821867
414,ЛЮБОВЬ,36318299,lovestime,6821867
415,Психология,55662720,psyxov,6821867
416,БМ ИНСТИТУТ | Бизнес Молодость,142161988,institutebm,6821867
417,Женские секреты,28528027,ime4ta,6821867
418,Психология отношений,40498005,psy.people,6821867
419,Сила подсознания,50693869,sila_vnytri,6821867
420,Формула успеха • Бизнес|Саморазвитие|Жизнь,41753137,formula_uspexa,6821867
421,МИСС РЕТРОДИСКОТЕКА.РУ 2019,162715050,missrd2019,6821867
422,Астрология Саморазвитие Эзотерика,122840604,astrologiyaa,6821867
423,Психология,86218441,psy_real,6821867
424,Завтра в Москве,53895352,imosc1,6821867
425,"СТУДИЯ ОДЕЖДЫ  ""ЗОЛОТОЙ ПЕСОК""",23601472,club23601472,6821867
426,Волшебство в Москве,147794739,mgc_msk,6821867
427,"Студия именных халатов ""Твори уют""",53534545,tvoriyut,6821867
428,Мечты сбываются - Журнал твоего успеха,36586077,life_dreaming,6821867
429,Dari Art - Рисовать может каждый!,72292077,dari_art_artist,6821867
430,РАДИО,26039318,moscowradio,6821867
431,Дневник успеха,37239975,gdnevnuk,6821867
432,Психология тишины,41883468,psycho,6821867
433,Smart - умный журнал!,47679753,be.smart,6821867
434,По Стопам Великих| Люди•События•Даты,73489590,po100pam,6821867
435,Быть желанной|Хитрости красоты,126174029,club126174029,6821867
436,Хорошие новости Москвы,128633738,xoroshie_nowosti_msk,6821867
437,СВОБОДНЫЕ НОВОСТИ,364976,narod_protiv,6821868
438,Begin English. Английский язык для всех,12648877,beginenglish_ru,6821868
439,"Интересная планета - путешествия, туризм",14897324,interestplanet_ru,6821868
440,Типичное Запорожье,24739958,tp.zp_ua,6821870
441,iRingtone (Рингтоны для iPhone),42858020,iringtone,6821870
442,Драгобрат,48891036,public.ilovedragobrat,6821870
443,Better than yesterday,23475118,better_than_yesterday,6821935
444,Civic Ek/Ej 4 Life,34350529,hondation,6821935
445,StrayTV,57547793,straydota,6821935
446,Прояснилось.,27932995,proyasnil,6821935
447,REDLINERS,269410,redlinersru,6821935
448,Honda 4 life,56364130,honda4live,6821935
449,5 интересных фактов,25346844,v5inf,6821935
450,JDM ★ ONLY™ Японские авто,22880961,jdmonly,6821935
451,4x100 Club,49617602,4x100,6821935
452,• Made in Japan,32494276,japanmagazine,6821935
453,Carbon Perfect ®,101755077,carbonperfect,6821935
454,"Aloha, Beaches!",32286993,aloha_bitches,6821935
455,HONDA БАРАХОЛКА ЗАПЧАСТИ ХОНДА (Продажа),63775209,publicvtec,6821935
456,Корпорация Зла,29246653,evil_incorparate,6821935
457,"HONDA MARKET (Хонда запчасти, аксессуары)",85951178,unlimited_market,6821935
458,Low & Slow,30145860,lownslow,6821935
459,Just do it,25592065,just_motivation,6821935
460,PARTY HARD (gif & video),45960892,partyforhard,6821935
461,Психология,55662720,psyxov,6821935
462,HONDA БАРАХОЛКА ХОНДА (Покупки),130726498,publicvtec2,6821935
463,Английский язык,36147615,english_is_fun,6821937
464,Subaru Russia,35242910,subaru_russia,6821937
465,Вокруг света,42763042,roundtheworld1,6821937
466,"Учим языки: английский, французский, немецкий…",41818823,u4yaz,6821937
467,Спортивная одежда | DFSTORE.COM,67883186,df.original,6821937
468,Активный город / Екатеринбург,63329741,ac_ekb,6821937
