,full_name,group_id,shrot_name,user_id
0,Шедевры кулинарии,43879004,sh.cook,6832667
1,DEEP HOUSE SOUL,67473171,deephousesoul,6832667
2,Грузия в фотографиях | საქართველო სურათებში ™,35301682,georgiaphoto,6832667
3,Новое Радио,106042931,newradio,6832667
4,ОТКРОВЕННОЕ|Женские мысли|Статусы|Юмор,35370899,otkrovennoe18,6832667
5,Cook Good - лучшие рецепты,39009769,cook_good,6832667
6,Идеи вашего дома,32439535,homeideaz,6832667
7,ВОДОЛЕЙ,108130223,vodoley_unhoroscope,6832667
8,Современная Девушка,32477579,girls.blog,6832667
9,Fashion - мода и стиль,28646177,i.moda,6832667
10,Пауло Коэльо и другие,24489432,paulo.coelho,6832667
11,Я хочу...,36008740,i_want_love_dream,6832667
12,Style and Decor,42689002,decoras,6832667
13,Мудрые мысли,28938560,wise_thoughts,6832667
14,Психология отношений,40498005,psy.people,6832667
15,90-60-90 | Спортивные девушки,39728801,9o_6o_9o,6832667
16,ЛЮБОВЬ,36318299,lovestime,6832667
17,Империя Кино | Фильмы онлайн 2019,48319873,i.kino,6832667
18,Секреты красоты,49591829,b.secrets,6832667
19,Осознание,48231044,awareness11,6832667
20,ЛайфХак,62786482,pro.live,6832667
21,Путешествия,38363244,arounds_the_world,6832667
22,Beauty & Psychology,29178527,wques,6832667
23,Я всегда буду твоим поводом напиться.,23917344,number1000000,6832667
24,Красиво сказано . . .,26669118,vk.krasota,6832667
25,Записки шеф-повара,48618580,chief.cooker,6832667
26,Думай и Богатей,40020304,dumaib,6832667
27,Нетипичный Тбилиси,5478034,tbiliselebi,6832667
28,Luxury Music,10965324,luxury.music,6832667
29,Великие Слова | Цитаты и Афоризмы,23170931,velikieslova,6832667
30,Секреты успеха великих людей,23616160,top.secrets,6832667
31,L'amour de Soi,25505149,lamour_de_soi,6832667
32,Женская Философия,34308709,women.philosophy,6832667
33,Искусство мысли,36181626,thinkart,6832667
34,Доза эстетического наслаждения,37546107,public_pleasure,6832667
35,Лучшие стихи великих поэтов | Литература,38683579,1poetry,6832667
36,Почему?,45938293,vkwhy,6832667
37,Event Hunt - поиск подрядчиков для мероприятий,55051302,myeventhunt,6832763
38,Кино,29667066,akterykino,6832763
