,full_name,group_id,shrot_name,user_id
0,"ООО НПП ""ПРОЭЛ""",179035310,npp_proel,6574925
1,Фотошкола: объективно о главном,56882509,q.photo,6574925
2,"Печник, печи, камины",311436,pechkikaminy,6574925
3,Bird Art Agency,8885065,birdart,6574925
4,Товары для Красоты и Здоровья - ShopTipTop,35127762,shoptiptop,6574925
5,Шпильки | Женский Журнал,29686754,woman.blog,6574926
6,Интересные Факты,346191,fakt1,6574926
7,Харьков LIVE,2785866,livekharkov,6574926
8,Х1 ( Харьков Один ) - все новости | Харків,6920750,x1news,6574926
9,Luxury Music,10965324,luxury.music,6574926
10,USA. США. Английский язык - Всё об Америке,22558194,all_about_usa,6574926
11,Дзен,23213239,dzenpub,6574926
12,"СТУДИЯ ОДЕЖДЫ  ""ЗОЛОТОЙ ПЕСОК""",23601472,club23601472,6574926
13,Секреты успеха великих людей,23616160,top.secrets,6574926
14,Сергей Минаев,23757433,sergeiminaev,6574926
15,Эрих Мария Ремарк,23872332,remarkerixmaria,6574926
16,Я всегда буду твоим поводом напиться.,23917344,number1000000,6574926
17,RELAX ▲,24253689,club24253689,6574926
18,Убейся Позитивом 😅,24299135,i.like.this,6574926
19,Новинки Музыки 2019  и Новая Музыка,27895931,exclusive_muzic,6574926
20,Я хочу быть с тобой,28570279,iwantbe,6574926
21,Сарказм,29082615,vsarcasme,6574926
22,Фотограф Прага / Photographer Praha,29238004,wed_photo_europe,6574926
23,Ideas & Decor,31963425,ideasdecor,6574926
24,Bon Appétit,32194285,bon,6574926
25,Just Cook,32509740,just__cook,6574926
26,Словарный запас,33338722,slovo7,6574926
27,Идеи Комфорта-создаём дизайн своими руками,34086497,i_komforta,6574926
28,О чем говорят мужчины,34137285,for_men_only,6574926
29,Бумажный кораблик,34503535,wrd_art,6574926
30,Романтика и декор своими руками,35059398,romantika_for_you,6574926
31,Кулинарная школа Al.Cuisine,35619556,al.cuisine.school,6574926
32,Другая Философия,35683607,other_philosophy,6574926
33,Сарказм,36164349,s_arcazm,6574926
34,Plarium,36513893,plarium,6574926
35,Интересные факты,36959676,vk.goodfakts,6574926
36,Cook Good - лучшие рецепты,39009769,cook_good,6574926
37,Мода,39043096,modap,6574926
38,"mf [ House, Techno, Electronica ]",39797683,musical_form,6574926
39,Фильмы,40335272,movie_pab,6574926
40,@INSTAGIRLS,40500796,insta.girls,6574926
41,Декор. Hand-made. Креативные идеи.,40989886,decorcreative,6574926
42,Злой гений,41206283,bad.fairy,6574926
43,Отдых в Харькове WOOD COTTAGE,42413695,wood_cottage,6574926
44,"Галерея ""АВЭК""",43874096,galleryavec,6574926
45,E:\music\contemporary classical,44705245,contemporary_classical,6574926
46,Удачный кадр | Фотографии и фотографы,45511996,greatshot1,6574926
47,MAKE UP,46903912,billionmakeup,6574926
48,Кулинария | Рецепты 🍉,47472023,food_bon,6574926
49,Империя Кино | Фильмы онлайн 2019,48319873,i.kino,6574926
50,Харьков - куда б сходить? #KharkovGO,54109457,kharkovgo,6574926
51,Хуевый Харьков,54315157,h_kharkov,6574926
52,Новинки кино,56176916,kinonov_in,6574926
53,Ресторанные Заметки. Харьков,68540556,resto.kharkov,6574926
54,CASA INTERNO | Дизайн интерьера. Харьков.,69324007,casainterno,6574926
55,ТЕХНИЧЕСКОЕ НАЗВАНИЕ,70282795,texnazva,6574926
56,4 Wheels,82114896,4rwheels,6574926
57,Интерьер и декор,90730773,vk_interior,6574926
58,Ты не поверишь!,90839839,tynepovepish,6574926
59,Музыка из видео каналов AcademeG,108279309,academegmusic,6574926
60,Цветы Харьков,122124267,rozakharkov,6574926
61,Eat Easy,124072426,eat.easy,6574926
62,ART PILLS,127922800,artpills,6574926
63,Filatov & Karas,595747,filatovkaras,6574929
64,Шпильки | Женский Журнал,29686754,woman.blog,6574929
65,Лучшие стихи великих поэтов | Литература,38683579,1poetry,6574929
66,Esquire,4829,esquire,6574929
67,SWANKY TUNES,111181,swankytunes,6574929
68,BOBINA,137417,bobina,6574929
69,SMASH,2703292,djsmash,6574929
70,enjoy,3929240,watch.this,6574929
71,Лучшие фотографы и модели | Искусство,5880263,pho,6574929
72,Фотограф Сергей Васильев Киев Харьков,10297414,sergey_vasiliev_com,6574929
73,ForthWeekend,10803616,forthweekend,6574929
74,FITNESS спорт мотивация,16054118,fitness,6574929
75,Шмотомодо,18503112,shmotomodo,6574929
76,МАМА™,20249656,love_mama,6574929
77,KISS FM Online,22751782,kissmyfm,6574929
78,Команда ВКонтакте,22822305,team,6574929
79,Стереотипы,22942343,stere0type,6574929
80,Fresh-Прогноз аналитика от FreshForex,23082229,freshforecast,6574929
81,♡ Предназначение быть Женщиной / valyaeva.ru,23228995,tobewoman,6574929
82,Я ВЕГЕТАРИАНЕЦ,23505064,vegetarianism,6574929
83,Секреты успеха великих людей,23616160,top.secrets,6574929
84,Virus Music,23972410,virus_music,6574929
85,Мода,24089576,modaguide,6574929
86,Tatyana Kizeeva Photography,24154233,tatyana_kizeeva,6574929
87,Жизнь Малина,24161550,zhiznmalina,6574929
88,One Million Scarlet Roses,24613343,onemillionscarletroses,6574929
89,Discovery,25117353,discovery__world,6574929
90,"В Моде | Мода, Одежда, Стиль",25118213,fashionroll,6574929
91,Luxury Life,25165799,luxury_tm,6574929
92,5 интересных фактов,25346844,v5inf,6574929
93,КРЫШИ в КИЕВЕ - ROOF in KIEV,25363755,roof_kiev,6574929
94,Вдохновение.,25421850,workart,6574929
95,МОДНЫЕ СОВЕТЫ,25723017,sovety_o_mode,6574929
96,Alex Sakhnenko Photography,26121818,alex_sakhnenko,6574929
97,Betraveler | Добро пожаловать на Землю,26127512,travel.blog,6574929
98,Искусство реальности,26307864,goodarts,6574929
99,Будда • Учение Будды • Буддизм,26422485,public.buddha,6574929
100,Мудрость времён,26675756,mudrostvremen,6574929
101,B e a u t é | Территория вдохновения,27531145,beaute,6574929
102,Лучшие притчи всех времен и народов,27653829,pritci,6574929
103,"Больше, чем фото",27725748,foto.blog,6574929
104,5 смешных анекдотов,28468381,jokesss,6574929
105,Бизнес-цитатник. Online журнал,28556858,businessquotes,6574929
106,Готовим вместе,28565318,gotovim_vmeste,6574929
107,Уютный декор для дома. Handmade и рукоделие,28587219,soverwenstvo.decora,6574929
108,40 КГ,28627911,40kg,6574929
109,Fashion - мода и стиль,28646177,i.moda,6574929
110,Загадки Эйнштейна,28772416,enigma47,6574929
111,Йога,28819922,yogaempire,6574929
112,In style People,28835321,club28835321,6574929
113,La vie et l'amour,28846625,lamour_la_vie,6574929
114,NOMODELS,28938939,nomodels,6574929
115,Beauty & Psychology,29178527,wques,6574929
116,Шедевры рекламы,29302425,bestad,6574929
117,Science|Наука,29559271,sci,6574929
118,The Village Україна,29700820,villageukraine,6574929
119,Dmitriy Wolf Production,29802113,dmitriywolfproduction,6574929
120,Лучшее,29905631,best,6574929
121,Sweet Wedding | Сладкая Свадьба,30145618,sweetwedding,6574929
122,КНИГИ,30328106,super_books,6574929
123,Девичник | Когда вместе весело,30431255,1woman,6574929
124,Фитнес и здоровье. Диеты и спорт.,30447908,ladyonline,6574929
125,Винтаж | История в картинках,30553269,likevintage,6574929
126,Business.Strategy | С успехом по жизни,30559917,businessstrategy,6574929
127,Хитрости жизни,30953300,lifecheater,6574929
128,Реклама как искусство,31162722,mir.reklami,6574929
129,Women Humor (+21),31196159,whumor,6574929
130,Договорные матчи,31334046,naturall_insider,6574929
131,Туризм | Отдых,31352326,european_guide,6574929
132,Дубай,31449353,dubai_club_uae,6574929
133,Анаболизм Машин,31457299,anabolism_machine,6574929
134,Фабрика идей,31577711,mir_creativa,6574929
135,Английский для лентяев,31636785,lazyenglish,6574929
136,Цитаты и Книги,31752409,eternity,6574929
137,Ideas & Decor,31963425,ideasdecor,6574929
138,Помощь животным,32047865,wheremymind,6574929
139,LOOK OF YOUNG,32127188,lookvk,6574929
140,Bon Appétit,32194285,bon,6574929
141,Радио ХИТ FM,32277420,hitfm,6574929
142,● decor inspiration ● дом и уют ●,32352682,decorinspiration,6574929
143,Дизайн интерьера,32407793,interiorno,6574929
144,Идеи вашего дома,32439535,homeideaz,6574929
145,Just Cook,32509740,just__cook,6574929
146,Psychological Training Center,32608053,psytrainingcenter,6574929
147,Моя первая любовь - спорт,32641540,mylovesport,6574929
148,Будь в тренде,32727652,bud_v_trende,6574929
149,Салон красоты,32922940,beauty,6574929
150,Дневник женщин,32939817,women.diary,6574929
151,Философия | Психология | Саморазвитие,33080201,dr.house4you,6574929
152,Stylebook,33098137,style.book,6574929
153,Fitness Life,33118494,udoit,6574929
154,"СПОРТ как СЕКС, он нужен ВСЕМ",33377621,seskosqort,6574929
155,WEDDING,33378983,good_wed,6574929
156,SFAP  |  Спортивные девушки,33390409,sports.girls,6574929
157,Путешествия | Природа,33445697,kniga_puteshestvennika,6574929
158,Клуб Коммерсантов,33704958,kommersant_vk,6574929
159,ЗОВ (ZOV),34008308,zov.kuhni,6574929
160,Оригинальные идеи для Вашего дома!,34042078,housecomfort,6574929
161,Идеи Комфорта-создаём дизайн своими руками,34086497,i_komforta,6574929
162,Наука и Факты,34118551,scifacts,6574929
163,Fashion Book,34161355,girl.wants,6574929
164,Бизнес Инфо,34168005,probizportal,6574929
165,Краткий пересказ,34500448,gfact,6574929
166,Модная Эгоистка,34547702,sweet_pumps,6574929
167,Идеи для жизни,34580489,ideas.life,6574929
168,Стартап. Начать с нуля и изменить мир!,34598021,startups,6574929
169,"WOWBODY - тренировки, питание, мотивация.",35014956,wowbody,6574929
170,Всегда говори Да | Мотивация и вдохновение,35143550,m_yes,6574929
171,Клуб Молодых Мам (КММ),35232329,mama.club,6574929
172,Открой планету заново |  Путешествия по миру,35238813,tripdiary,6574929
173,Nature|Природа,35285306,vknature,6574929
174,0% жирности,35486195,zerofat,6574929
175,Другая Музыка,35486626,another_muz,6574929
176,Другая Философия,35683607,other_philosophy,6574929
177,Креатив | Своими руками,35915449,kreativ_hand,6574929
178,RavennaClassic - декор мозаика лепнина гобелен,35946116,ravennaclassic,6574929
179,Идеи дизайна интерьера,36184135,i_des,6574929
180,Фигура твоей мечты!,36263341,dream_body_group,6574929
181,Похуделки,36812182,pohudelki,6574929
182,Мне это к лицу!,36863510,mneklitsu,6574929
183,Для мам,37086289,dlya_mam,6574929
184,Дневник успеха,37239975,gdnevnuk,6574929
185,Interior and Decor - Дизайн интерьера. Декор,37684434,idecor,6574929
186,Эзотерика,37911280,tut_me4ti,6574929
187,Обнаженный Бизнес,37938407,nakedbiz,6574929
188,ДревоДело! Деревянный интерьер. ВСЁ ИЗ ДЕРЕВА!,38264109,drevodelo,6574929
189,Fitness Gym — фитнес и бодибилдинг,38310026,fitness_gym,6574929
190,Путешествия,38363244,arounds_the_world,6574929
191,Fashion Inspiration,38976531,fshn_blg,6574929
