,full_name,group_id,shrot_name,user_id
0,Детские стихи (аудио),128586917,audi0rhymesforkids,6565935
1,Лев ( 27 марта ),34527813,horoscop_lion,6565935
2,Тортоделия Дмитров,171269667,club171269667,6565935
3,Лучшие аудиокниги,150290556,listen_to_audiobooks,6565935
4,ЧП Дмитров,104918199,chp.dmitrov,6565935
5,Подслушано | Волгореченск,61472652,overhear_volgorechensk,6565935
6,ПСИХОЛОГИЯ ● АУДИОКНИГИ,93180828,futurbook,6565935
7,Аудиокниги и книги - электронная библиотека,3868547,bookary,6565935
8,Аудиоспектакли и аудиокниги для детей,73901599,bookmelody,6565935
9,Клуб Дмитровских Мам,128615615,dmitrov_kids,6565935
10,Клуб Молодых Мам (КММ),35232329,mama.club,6565935
11,Мужской рай,38290762,fupoff,6565935
12,Bon Appétit,32194285,bon,6565935
13,Лучшие рецепты Повара,18464856,vpovare,6565935
14,Узнавай В Дмитрове,83238358,dm_story,6565935
15,"Сундучок Историй ☆Сказки на ночь, Аудиосказки☆",129015915,sunduchok_istorii,6565935
16,ЭТИ ДЕТИ,50256515,club50256515,6565935
17,Книги для детей Детские песни игры стихи сказки,84679578,club84679578,6565935
18,Мамы поймут,95689698,for_mother_club,6565935
19,YUMMY | ВКУСНЫЕ РЕЦЕПТЫ,48946342,i.cook,6565935
20,Волгореченск | Новости,104028580,live_volgorechensk,6565935
21,ТОРТЫ | КАПКЕЙКИ | НА ЗАКАЗ | ДМИТРОВ,113011554,cakeyoutake,6565935
22,Плохая покупка Дмитров,110340678,badbaydmitrov,6565935
23,Песни игры Детские стихи сказки книги для детей,79555172,pesni_igri_skazki_detskie,6565935
24,Детские АудиоСказки с грампластинок,63506953,club63506953,6565935
25,iRingtone (Рингтоны для iPhone),42858020,iringtone,6565935
26,От мамы к маме | Волгореченск,71446964,mama_volgorechensk,6565935
27,Студия танца  г.Дмитров,170294431,runa_dance,6565935
28,ПодкреПицца Волгореченск,95080805,club95080805,6565935
29,Солнышко. Мамам и папам о детях,43019120,biglittlejoy,6565935
30,ТОРТ-РЕЦЕПТ-VK,110056228,tort_recept,6565935
31,"Рецепты тортов, капкейков. Мастер-классы",85087096,suppertortik,6565935
32,РоллБери,121900525,roll_beri,6565935
33,РЕЦЕПТЫ С ФОТО,139875541,the.best.cakes,6565935
34,РУКОДЕЛЬНИЦА ✂ HANDMADE #идеи#мастер-классы,107611000,shop_rukodelnitsa,6565935
35,Женские секреты,28528027,ime4ta,6565935
36,Женские  мысли,31553128,nywomen,6565935
37,Кулинарные хитрости,51068271,cookinder,6565935
38,Рецепты | Салаты | Десерты | Кулинария,109419763,kulinarnie__recepti,6565935
39,"""Добрая комната"" г. Дмитров",142687071,dobraykomnata,6565935
40,Знаток,168034531,znatox,6565935
41,Мне это к лицу!,36863510,mneklitsu,6565935
42,Интересные факты,82545064,interst_facts,6565935
43,Мастер Пицца,129718316,club129718316,6565935
44,Шкатулка идей (Подарки своими руками Поделки),23715713,handmade_blog,6565935
45,Наука и Техника,84875607,sc.tech,6565935
46,Учимся рисовать | Пошаговые уроки,68479933,drawing_classes,6565935
47,Шрифты - дизайн - design,122545801,shriftibesplatno,6565935
48,Барахолка в Дмитрове,82544098,baraholkavdmitrove,6565935
49,"Источник идей и вдохновения| Handmade, декор",163722834,istochnik_vdokhnoveniya_ryadom,6565935
50,"Капкейки, выпечка, тортики. Рецепты",32344462,club32344462,6565935
51,Орнелла FOX - дизайн-студия мебели,138753077,club138753077,6565935
52,Шедевры кулинарии,43879004,sh.cook,6565935
53,©Handmade / Рукоделие,36535123,club36535123,6565935
54,"Дом рукоделия. Handmade, дизайн и декор",35822250,best.knitting,6565935
55,Современная мама,55074079,x_mam,6565935
56,Аудиокниги для детей,54613960,club54613960,6565935
57,Творческий порыв,44475890,tvorcheskiy_poriv,6565935
58,Семья и дети - мое счастье,40708466,moe_hapiness,6565935
59,"Детская барахолка в Дмитрове, Талдоме, Дубне",67869804,detskie_veshichki,6565935
60,АУДИОКНИГИ для детей,74125964,knigabookchild,6565935
61,Лепка из мастики,120780299,lepkavk,6565935
62,Торты│Мастер-классы по лепке │Мастика,35915568,club35915568,6565935
63,Cook Good - лучшие рецепты,39009769,cook_good,6565935
64,Шедевры рукоделия,43688579,h.made,6565935
65,"Это Дмитров, детка!",50565796,welovedmitrov,6565935
66,Pteat.ru - Вкусные истории,67863412,pteat,6565935
67,Рецепты,30187757,my_recept,6565935
68,ВЫПЕЧКА ● ТОРТЫ ● ДЕСЕРТЫ,86573322,club86573322,6565935
69,Умная мама,33294101,smart.mama,6565935
70,"Английский для детей. Книги, аудио.",97282299,books_for_kids,6565935
71,Мамины заметки,26438876,mamaonlinevk,6565935
72,FlorAnna-авторские украшения из полимерной глины,41140557,floranna,6565935
73,ПОМОГАТОР•ДМИТРОВ,133202305,pomogator_dm,6565935
74,Мама ВК,80961486,mama_in_vk,6565935
75,Любимые рецепты!,49437501,lub_recepty,6565935
76,Простые хитрости...,110053451,club110053451,6565935
77,Кулинарные мелочи,52026163,cookit.blog,6565935
78,Лайфхак - полезные советы и идеи для жизни!,55212627,m_lifehack,6565935
79,Легкие рецепты,96658902,cookpublic,6565935
80,Путешествия и туризм,35806721,vk.travel,6565935
81,Cook it! - вкусные рецепты,32231484,just_cook,6565935
82,ИДЕИ для творчества,68229174,make_idea,6565935
83,Мамина шкатулка ● Рецепты ● Здоровье ● Развитие,75572497,mothers_casket,6565935
84,Барахолка ДЕДЕНЕВО,136001149,dedenevo_baraholka,6565935
85,Уютный декор для дома. Handmade и рукоделие,28587219,soverwenstvo.decora,6565935
86,Дизайн & Декор,51696572,indec,6565935
87,Уроки шитья ✂ Шитье и крой,79143797,sewing_lessons,6565935
88,"Смотри, что я сделал своими руками",135975801,handmade_svoimi_rukami,6565935
89,Just Sketch. Уроки скетчинга и рисования,161104526,justsketching,6565935
90,Волшебные аудиосказки,125098678,clubsubastik,6565935
91,Барахолка Дмитров *Яхрома,39490317,dmitrov_baraholka,6565935
92,✿ Продвинутая мама  Подпишись,39733006,pmmom,6565935
93,H&M Russia,44934832,hmrussia,6565935
94,Ожидание & Реальность,136560310,expectationreal,6565935
95,Рецепты тортов,59980050,recepty_tortov,6565935
96,ВОЛГОРЕЧЕНСК Барахолка,100455216,ya666666,6565935
97,Подслушано у кондитера,108533145,konditer.govorit,6565935
98,Своими руками | рукоделие,35088843,madebyus,6565935
99,Готовим вместе,28565318,gotovim_vmeste,6565935
100,Кулинария,36741597,shedevri_kulinarii,6565935
101,Почему я этого не знал?,74595166,know.this,6565935
102,"LakomkaMK|Мастер-классы, рецепты, торты",85244146,lakomkamk,6565935
103,Кондитерский форум,126697752,k_forum,6565935
104,ВКУСНЫЙ ПАБЛИК | РЕЦЕПТЫ,23749722,vktasty,6565935
105,Шпильки | Женский Журнал,29686754,woman.blog,6565935
106,Искусство кулинарии,44525374,art_cook,6565935
107,Just Cook,32509740,just__cook,6565935
108,Книга рекордов - Интересные факты,35364891,kn_rec,6565935
109,ИДЕИ,36326284,modarts,6565935
110,Записки шеф-повара,48618580,chief.cooker,6565935
111,САЛАТЫ | Лучшие рецепты,94216909,calati,6565935
112,МастерДом,47121514,masterdom,6565935
113,Не поверишь!,28477986,ne.poverish,6565935
114,Идеи Handmade,42811897,made_in_hand,6565935
115,Книги & Аудиокниги,32169959,bestbooks,6565935
116,Уроки рисования,34162826,club34162826,6565935
117,Мама Дети Семья ☼ Секреты Новоиспеченной Мамочки,46275035,freshmotherssecrets,6565935
118,ТИПИЧНЫЙ КНИГОЛЮБ. АУДИОКНИГИ,37802593,vkinspiration,6565935
119,МАМА™,20249656,love_mama,6565935
120,Рецепты и кулинария,63942332,club63942332,6565935
121,Скрапбукинг,34944990,scrapidea,6565935
122,Мама Дети Семья ☼ Записки Беременяшки,48331135,babyinmom,6565935
123,Клуб Заботливых Родителей Мама Дети Семья,52939762,zabotlivyeroditeli,6565935
124,"Онлайн кино: фильмы, сериалы",19802817,onlinekinoteatr,6565935
125,Салат? Легко! Рецепты вкусных и простых салатов,52121416,salatlegko,6565935
126,❁ ПЛАСТИЛИНКА ❁ Лепка и раскраски для детей,115417173,plastilinraskraski,6565935
127,Dari Art - Рисовать может каждый!,72292077,dari_art_artist,6565935
128,Торты  рецепты,44705173,tort_recepty,6565935
129,Вкусно дома!❤ - Простые рецепты,83563268,vkusnoo_doma,6565935
130,Салатик!,136266211,salateik,6565935
131,Дмитровский Вестник,924125,infodmitrov,6565935
132,ОТДАМ ДАРОМ МОСКВА,2471062,oldclothes,6565935
133,Cookpad Рецепты,4425938,ovkuse,6565935
134,Мультики,4610172,multonlineru,6565935
135,Радио ENERGY (NRJ),9693056,nrj,6565935
136,Про Музыку,11121211,yazamuzlo,6565935
137,"МААМ.ру для педагогов, воспитателей, родителей",11512225,maam_vk,6565935
138,"""ШПАРГАЛОЧКИ ДЛЯ МАМОЧКИ""",12236177,cribs_form_moms,6565935
139,ВСЕ МАСТЕР-КЛАССЫ,12655305,time2day,6565935
140,Философия | Эзотерика | Психология,14305889,chelovechestvo,6565935
141,Музыка бот,17964514,musicnews,6565935
142,Шьём и учимся шить!,20721953,club20721953,6565935
143,Mastera-shop.ru - Капрон для цветов,20903061,club20903061,6565935
144,Мастерская подарков из дерева 4Декор,21474889,4dekor,6565935
145,Идеи для фотосессий,22505383,fotosto,6565935
146,Киномания,22798006,kino_mania,6565935
147,Великие Слова | Цитаты и Афоризмы,23170931,velikieslova,6565935
148,Новинки Музыки 2019,23180464,klassnenkiy_ru,6565935
149,Дзен,23213239,dzenpub,6565935
150,Улыбнуло,23378353,vkclass,6565935
151,Это интересно!,23390361,smart_log,6565935
152,МИР  РУКОДЕЛИЯ,23532060,world_hm,6565935
153,Радио Romantika,23911394,radioromantika,6565935
154,Торт на заказ. Эксклюзивные Десерты LerAl_Cakes,23972239,leralboutique,6565935
155,"Запомни эту фразу: «Все будет, но не сразу»",24092182,vse.budet.nesrazu,6565935
156,RELAX ▲,24253689,club24253689,6565935
157,Двор-Декор | Фоамиран | Декупаж | Скрапбукинг,24425692,dvordecor,6565935
158,ГЛИНОМАНИЯ: все о лепке! Полимерная глина!,24487759,glinomania,6565935
159,Синема,24518587,monkey,6565935
160,Русская музыка | Хиты |,24548556,russ_muss,6565935
161,Умный дом. Полезные советы!,24652430,smart_home,6565935
162,Игрушки из Киндер Сюрприза,24705215,kindercollection,6565935
163,RAY,24847329,ray_com,6565935
164,Вдохновение.,25421850,workart,6565935
165,Отдам даром МОСКВА • Бесплатная барахолка,25426051,tebemne99,6565935
166,Factura — арт блог,25817269,factura,6565935
167,Видео,26090596,exp.vine,6565935
168,Мир своими руками,26196368,h_m_w,6565935
169,ТАСС,26284064,tassagency,6565935
170,ВКУСНЯШКА! |  Лучшие Рецепты,26690163,vkusnyashka.recept,6565935
171,5 лучших фильмов,26750264,xfilm,6565935
172,Woman,26970810,womanpage,6565935
173,Интересная планета - путешествия и туризм,27041765,the.world,6565935
174,Фильмы,27045802,exp.film,6565935
175,"Интересные идеи handmade, рукоделие и советы",27060808,handmade_gallery,6565935
176,Дневник рукодельницы |Красота. Творчество.,27455821,diaryhandmade,6565935
177,"Больше, чем фото",27725748,foto.blog,6565935
178,Типичный Дмитров,27804190,gorod_dmitrov,6565935
179,Идеи для жизни,27901440,orealno,6565935
180,Амигуруми. Вязаные игрушки,28192313,amiguru,6565935
181,"Ярмарка Мастеров | handmade, рукоделие, арт",28202415,livemaster,6565935
182,Фенечка | Красота своими руками,28362355,ifenechka,6565935
183,Рукоделие или Креатив на все сто!,28645539,for_your_handmade,6565935
184,Fashion - мода и стиль,28646177,i.moda,6565935
185,Дневник успеха,28673372,stayapple,6565935
186,La vie et l'amour,28846625,lamour_la_vie,6565935
187,Beauty & Psychology,29178527,wques,6565935
188,Лентач,29534144,oldlentach,6565935
189,Science|Наука,29559271,sci,6565935
190,Шедевры литературы | книги,29690457,shbooks,6565935
191,Уютный уголок,29773986,lovely.corner,6565935
192,Омар Хайям и другие великие философы,29868090,omarkhayyam,6565935
193,Оригинальные подарки и праздничные идеи,29967702,podarkiruvk,6565935
194,Музыкальный мир!,30062228,superstation,6565935
195,Гифки и интересные факты Вконтакте,30371336,goodbook_su,6565935
196,Что посмотреть?,30638367,filmadvice,6565935
197,Лев ( 27 марта ),30783475,horoscoplev,6565935
198,ИДЕИ ДЛЯ ДОМА(Подарки9 МаяРукоделие),30932259,rykodeliya,6565935
199,Street Styler | Уличная мода,30936477,streetsmoda,6565935
200,Департамент культурного наследия города Москвы,163477342,club163477342,6565936
201,Сервис путешествий Tutu.ru,48677005,tu_tu_ru,6565936
202,ЖК «На Базовской»,151000822,bazovskaya_place,6565936
203,"""Riper.AM - Торрент трекер""",45703262,trekerriperam,6565936
204,Яндекс.Браузер,43634544,yandexbrowser,6565936
205,Дни.Ру,65958450,dniru,6565936
206,Восток Online 💕 Арабский МИР,544,arabic,6565937
207,minimal | deep | house | techno,14114,minimal,6565937
208,Mercedes-Benz Classic Russia,185555,mbcrussia.club,6565937
209,БОРЩ,460389,borsch,6565937
210,Творческое Объединение «Gazgolder»,1415705,gaz,6565937
211,Dorohins Magazine,4400346,dorohinsmagazine,6565937
212,ЁП,12382740,fuck_humor,6565937
213,BMW,15721446,bmw_official_club,6565937
214,Men's | Atmosphere,17670199,choco_luxury,6565937
215,Пошлые 18+,21090314,majes,6565937
216,Улетные приколы,22741624,humour.page,6565937
217,Minimal / Techno / Deep,23125104,mtblog,6565937
218,Лучшее видео (18+),23208414,trends_video,6565937
219,ERO | 18+,23951686,ero_0,6565937
220,О бл! - Где бл? - Вон бл! - О бл!,24099488,comics_troll_face,6565937
221,Девочка в сеточку🍌,24239632,v_setochku,6565937
222,Задумайся,24723735,zadumau,6565937
223,Тупокайф!,25201845,tupokaif,6565937
224,Мужские мысли,25397178,strog_pocan,6565937
225,Вдохновение.,25421850,workart,6565937
226,Сарказм,26030283,agil_vk,6565937
227,Автозапчасти,26042004,club26042004,6565937
228,Смейся до слёз :D,26419239,ifun,6565937
229,Bodybuilding Lifestyle & Success,26870268,kandeleria_ru,6565937
230,Идеальная,27260779,club27260779,6565937
231,От Души,27500658,po_bracki,6565937
232,OPG Вешняки,27555125,veshnyakizdes,6565937
233,ПЗДЦ,28261265,fuck_hum,6565937
234,BMW,28548602,bmw_i_bmw,6565937
235,MITSUBISHI MOTORS™,28718141,i.love.mitsubishi,6565937
236,Корпорация Зла,29246653,evil_incorparate,6565937
237,Бешеные Панды Умирают Стоя,29439161,panda.panda,6565937
238,ЗШ,29544671,zloyshkolnik,6565937
239,NR,29573241,rapnewrap,6565937
240,Hip-Hop/Rap/Jazz,29691388,hiphoprapjazz,6565937
241,Honda,29919627,hondarussia,6565937
242,Mitsubishi Lancer Evolution vs Subaru WRX STI,30052815,evo_vs_sti,6565937
243,VAGMA | Клуб любителей Audi | VW | Seat | Skoda,30359095,vagma,6565937
244,RAP.RU,30493961,tvrapru,6565937
245,Business.Strategy | С успехом по жизни,30559917,businessstrategy,6565937
246,"Взгляни на мир | путешествия, арт, фото, туризм",30975621,interworld,6565937
247,Братка,31092004,bratka_bratka,6565937
248,"[ФОРУМ] Автозапчасти Свердловка, Лукино-Варино",31588320,sverdlavto,6565937
249,RANGE ROVER ● LAND ROVER,31817865,range__rover,6565937
250,Подпольное Вещание,31838074,pveshanie,6565937
251,HD Кино - Фильмы онлайн,31872836,hd_vkino,6565937
252,Audi™,31938864,publicaudi,6565937
253,"Брат, только держись♔",32194500,ceny_brat,6565937
254,Установка дополнительного оборудования,32250144,club32250144,6565937
255,КОТАНЫ,32397412,catart,6565937
256,Интересно знать!,32858244,interesno_znai,6565937
257,Только Бог мне судья♔,32966422,bratva_bzb,6565937
258,Вести Про НН,33294988,vesti_pro_nn,6565937
259,Дизайн интерьера,33301261,archvk,6565937
260,Пацанам в динамики,33439524,pacanamvdinamiki,6565937
261,Audi for you,33802127,audiforyou,6565937
262,Бог охраняет.. Брат Защищает!,34204545,oo_brat_oo,6565937
263,BMW | Mercedes | Audi,34812270,german_luxury,6565937
264,autolook,34915100,amg4fans,6565937
265,"Shop-Tuning — тюнинг, Москва. СТО.",35080945,shoptuningru,6565937
266,Бордель • Скромно о нескромном,35783559,brothel_news,6565937
267,NISSAN,36116509,nissan_drive,6565937
268,Сарказм,36164349,s_arcazm,6565937
269,ИДЕИ,36326284,modarts,6565937
270,Nissan (Ниссан) Автопродикс,36510554,nissanautoprodix,6565937
271,MERCEDES/////AMG,36636899,mbamg,6565937
272,Чёрный юмор,36959733,vk.blackhumor,6565937
273,ВАО Сервис,36987555,vaoautoservic,6565937
274,Fun Time - мужской юмор,37867179,fun_time_vk,6565937
275,Men's need 18+,38507668,men.need,6565937
276,Пацаны Поймут,38630769,po.pacansky,6565937
277,Нет Ничего Невозможного,38861157,nnn41,6565937
278,Пацан Сказал Пацан Сделал,39855289,boy_said,6565937
279,Раки •,40055687,gor.cancer,6565937
280,Киномир  • Новинки 2019,40553536,okinomir,6565937
281,Лайфхак,40567146,lhack,6565937
282,Спортивная девушка,40684908,womanoonline,6565937
283,Nigga rap,40723354,rap_by_nigga,6565937
284,Чёрный юмор,40835481,tophumor,6565937
285,"Брат, я рядом",40894239,bratva_vsegda_ryadom,6565937
286,Рэп новости,41689876,ro_fun,6565937
287,Продвижение сайтов,42371616,prodvijenie_saita,6565937
288,ЗлØбный КлØун!,42791075,p_zdec,6565937
289,move on,42846800,helloplay,6565937
290,[8M] ВСЕ МОТОРЫ - КОНТРАКТНЫЕ ДВИГАТЕЛИ,43230421,8m_ru,6565937
291,Упоротые,44056797,newhumor,6565937
292,"Цени жизнь, брат!",44852241,ceny_life,6565937
293,БМВ,44925005,club44925005,6565937
294,Buketti,45375103,buketti,6565937
295,Бэнг (Рыночные Отношения),45444568,bangybang,6565937
296,ЕБТП,47295560,princapioff,6565937
297,"Техцентр ""JAPAUTO"". Автосервис в Москве.",47574047,japauto77,6565937
298,Бизнес Маркет:  Франчайзинг | Франшизы |обучение,48256561,biznes.market,6565937
299,ПОШЛЫЙ БЛОГ | ЗАЧЁТ;3,49290167,offset_18plus,6565937
300,VTube: Лучшие видео и GIF приколы,49345484,vtrube.videos,6565937
301,ОСТРЯК,49583292,club49583292,6565937
302,Nissan Russia,50234580,nissanrussia,6565937
303,Gym Team - ММА | Фитнес | Пауэрлифтинг,50340573,gymteam,6565937
