,full_name,group_id,shrot_name,user_id
0,ДЕТИ В СЧАСТЛИВОЙ СЕМЬЕ † Православие,86496299,duhovno_nravstvennoe_vospitanie,6510989
1,HD Фильмы | Новинки кино 2019,52548908,hdfilm5,6510989
2,КОНТ. Интересное в мире и интернете,33567915,continentalist,6510989
3,Тосно ВКонтакте,79025,tosnovk,6510989
4,Донецк | Луганск | Новороссия,66621324,soutukraine,6510989
5,ДТП и ЧП | Санкт-Петербург | Питер Онлайн | СПб,68471405,spb_today,6510989
6,Копилка впечатлений Питер,45065820,kopilkavpechatleniy,6510989
7,Радио Юмор FM,35540891,veseloeradio,6510989
8,Наука и Технологии. Астрономия и Космонавтика,81294248,science_newworld,6510989
9,Интересные события в Санкт-Петербурге,26270763,blog_fiesta,6510989
10,Киномания | Новинки 2019,43215063,kinomania,6510989
11,Улыбнуло,23378353,vkclass,6510989
12,Журнал «Крокодил»,36684507,j.crocodile,6510989
13,"Сад, огород, дача, строительство",72042987,intergarden,6510989
14,ТЕАТР,40710957,world_theater,6510989
15,Театральная Афиша Петербурга,87795699,fiesta_teatr,6510989
16,Школа ремонта,38379853,rem_shkola,6510989
17,Оптимист,39410028,o_ptimist,6510989
18,Школа ремонта [ ДАЧА ],66362370,dacha_remont,6510989
19,Путешествия | Природа,60394803,travel.relax,6510989
20,Храм Казанской иконы Божией Матери в Ушаках,64663392,holyhram,6510989
21,Дизайн и декор 🏠,64762359,decor.house,6510989
22,Фильмы,40335272,movie_pab,6510989
23,Идеи для сада | дача | ландшафт| огород,83256494,bg.garden,6510989
24,Идеи дизайна интерьера,36184135,i_des,6510989
25,Интеллектуариум  | наука и образование,27797026,brain.journal,6510989
26,VHS Video,50189302,thevhs,6510989
27,"Туристическая компания ""Алми Трэвел"".",116761886,almitravel,6510989
28,Россия в моем сердце,160079800,russiainheart,6510989
29,"Home Garden|Сад, огород, дача",44431169,home_garden,6510989
30,Финский язык каждый день,31865983,puhua,6510989
31,EUROIMPERIA-ИНТЕРНЕТ МАГАЗИН МЕБЕЛИ,55336907,euroimperia,6510989
32,Стеклопластик производство,125459274,club125459274,6510989
33,Идеи для красоты 👄,51024179,mdk_beauty,6510993
34,Киномания,22798006,kino_mania,6510993
35,E-squire,24098496,ru.esquire,6510993
36,Сарказм,26030283,agil_vk,6510993
37,БОРЩ,460389,borsch,6510993
38,IQsha.ru - обучение и развитие детей с Айкьюшей,38563691,iqsha_ru,6510993
39,ETERNITY,23003340,smelova_photographer,6510993
40,40 КГ,28627911,40kg,6510993
41,Fashion - мода и стиль,28646177,i.moda,6510993
42,Школа парикмахеров Елены Сапоговой г.Самара,30076290,samarasees,6510993
43,Дети и Родители,32940178,baby.blog,6510993
44,Телец ( 27 марта ),34528179,horoscop_calf,6510993
45,"Ты на понтах, я на каблуках.©",36166073,on.heels,6510993
46,Эстетическая Косметология и ногтевой сервис!,37478024,club37478024,6510993
47,MuaPh - ВИЗАЖИСТЫ и ФОТОГРАФЫ МИРА,40686249,muaph,6510993
48,COOKING TIME - время готовить!,41554252,cooking_time,6510993
49,Три метра над уровнем неба,45539943,club45539943,6510993
50,Booty Dance by Sveta Queen.,46482651,bootydancer,6510993
51,☭ ALL IN FASHION ☭ Самара,57124067,wowsam,6510993
52,Черная татуировка,73625247,blktatts,6510993
53,Завтрак у Тиффани,73863771,the_tiffani,6510993
54,БЕГОВЕЛ Самара купить продать обмен прокат,74557019,begovel63,6510993
55,ТАЙЛАНД ПХУКЕТ МАСТЕР,86691788,club86691788,6510993
56,Чисто Поржать!,90810222,smehofficial,6510993
57,5 умных мыслей,90979099,blog_mysley,6510993
58,Банк Эскизов,114827811,bankeskizov,6510993
59,Love Secret | Магазин нижнего белья,119691138,lovesecret.shop,6510993
60,Безбашенный,122503582,crazy_qq,6510993
61,Отдам даром Самара,127913488,club127913488,6510993
62,МГБ Мамы Города Бреста,83502185,mgb_brest,6511060
63,Культ Пиццы | Брест,133181648,cultpizza,6511060
64,Три кота,113218548,3kotactc,6511060
65,🌟МБ Мамы Бреста 🌈 Детские вещи бу Продажа .,129722634,mama_brest,6511060
66,"Ресторан ""Клюква""",127359700,restoran_klukva,6511060
67,Кератин . Полировка и экранирование волос Брест|,130681561,club130681561,6511060
68,Барахолка | Беларусь,23166359,rb_mark,6511060
69,ФотоДрукарня  печать на майках Брест,55813452,brestphotodruck,6511060
70,Твои ноготкИ | гель-Лак - Брест,120027450,tvoisupernogotki,6511060
71,"Печать на кружках, футболках, подушках в Бресте",125555689,suvenirbrest,6511060
72,|Парфюмерия | Все для гель-лака. Без предоплаты!,154549633,start_nabor_nogti,6511060
73,MRZLK,42923159,mrzlk,6511062
74,Москва с огоньком | Новости Москвы,126212725,moscowtop1,6511062
75,Мы из СССР,164836200,my_iz_cccp,6511062
76,Клуб хороших водителей,11766299,avtovodila,6511062
77,Сарказм,26030283,agil_vk,6511062
78,Новое Радио,106042931,newradio,6511062
