,full_name,group_id,shrot_name,user_id
0,Декоративная штукатурка,178829172,club178829172,6705795
1,ФЛОРИСТИКА СЕГОДНЯ,30968755,flowersds,6705795
2,Прораб | Строительство и ремонт,137648145,prorabstroyka,6705795
3,Подслушано Кольцово (Новосибирск),61330619,secretkolcovo,6705795
4,Доска Объявлений р.п. Кольцово (Новосиб. обл.),140636252,doska_obyavleny_koltsovo,6705795
5,Наш Кольцово,110434555,kolcovoekb,6705795
6,Интеллектуальный юмор,28950133,in.humour,6705795
7,Wild Brothers service,167481863,wild_brothers_service,6705795
8,Проект « Квартира »,137029749,project.haus,6705795
9,Gif рецепты | Домашняя кулинария | Заготовки,138816943,gifrecepts,6705795
10,Блог Галии Бердниковой,7318242,galiya.berdnikova,6705795
11,Ростов Главный — новости Ростова-на-Дону,36039,rostovnadonu,6705795
12,Girls,49056314,just.girls,6705795
13,Страна мам и малышей,92186034,strana_mam_i_malushei,6705795
14,Кулинария: вкусные рецепты 🍒,42092461,bon_cook,6705795
15,"Slimmy.ru-Товары для фитнеса, красоты, здоровья!",90069468,slimmyru,6705795
16,Вокруг света,42763042,roundtheworld1,6705795
17,ИДЕИ для творчества,68229174,make_idea,6705795
18,✪  ДОМ КОЛДУНЬИ ✪,55184076,club55184076,6705795
19,Ideas & Decor,31963425,ideasdecor,6705795
20,40 КГ,28627911,40kg,6705795
21,Шедевры рукоделия,43688579,h.made,6705795
22,ФИТНЕС-ОБУЧЕНИЕ  В КРАСНОДАРЕ,70229562,fit_standard,6705795
23,7я.ру - семья и дети!,30419992,portal_7ya_ru,6705795
24,Земля!,33440105,discoverygroup,6705795
25,perfо́rmance,42800749,tumblr_perf,6705795
26,Фабрика идей,43772432,hmideas,6705795
27,Записки шеф-повара,48618580,chief.cooker,6705795
28,DizAir - школа графического дизайна,57954606,dizair,6705795
29,ASIAN STYLE,67320862,asianfashion,6705795
30,Музыка для отдыха и путешествий!,76896155,best_music_inspiration,6705795
31,"ОБРАЗ ЖИЗНИ|психология,отношения,общество|цитаты",439,comotivation,6705795
32,Фотографы и модели. Полезный Новосибирск.,465701,nskfotografs,6705795
33,Программы тренировок для девушек,8782532,training_for_girls,6705795
34,"Турфирма ""ЗСТК"", Горящие туры, Авиабилеты",15577711,zstknsk,6705795
35,СИБИРСКИЙ ЦЕНТР РАЗВИТИЯ АЙКИДО и АЙКИ-ДЖИТСУ,16028781,aikido_novosibirsk_kolscovo,6705795
36,Свадебные Выпускные и Вечерние платья Киев 2018,24188375,salon_solotu,6705795
37,L'amour de Soi,25505149,lamour_de_soi,6705795
38,Woman,26970810,womanpage,6705795
39,Управление реальностью | Намерение | Трансерфинг,27375897,transurfing_vk,6705795
40,Афиша Новосибирска,29102794,letsgonsk,6705795
41,Графический дизайн,29972373,pllsll,6705795
42,Красивые цитаты и выражения,30534444,citations_and_expressions,6705795
43,Мегаполис. История начинающего продюсера,30741246,betoday,6705795
44,OUTLOOK,31545597,look_read,6705795
45,Дети,32142165,mirdetei,6705795
46,Cook it! - вкусные рецепты,32231484,just_cook,6705795
47,LOFT | Лофт интерьеры,32407329,loftdsgn,6705795
48,Дизайн интерьера,33301261,archvk,6705795
49,Сборная России,33301682,teamrussia2014,6705795
50,"My Sweet Home - Ткани и Идеи, дающие вдохновение",33598593,my_sweet_home_textil,6705795
51,Берись и Делай,35524891,berisidelai,6705795
52,Лучшие стихи великих поэтов | Литература,38683579,1poetry,6705795
53,Cook Good - лучшие рецепты,39009769,cook_good,6705795
54,Школа рисования,39498543,ele_art_school,6705795
55,Английский язык,40167434,engl4you,6705795
56,Daily English: английский по фильмам,41827660,angyaz,6705795
57,Инвестиционный клуб «Капитал»,42219113,investclubkapital,6705795
58,Proper English,42292974,engword,6705795
59,Женщина и Деньги,45685433,wowdemina,6705795
60,Студенческий актив НГУАДИ (НГАХА),46151838,ngaha_me,6705795
61,Высокая Кухня,46491880,nice_food,6705795
62,Дойчдорф,47046808,deutschedorf,6705795
63,Дорога в будущее,47864161,future_way,6705795
64,Новосибирский Билингвистический Монтессори Центр,47975193,nsk_montessori,6705795
65,BRAIN - умный журнал!,48210134,brain4you,6705795
66,ЧЕРНОГОРИЯ | ANDRA Investment Group,48580256,andracg,6705795
67,Олимпийские игры,48940689,olympicsrus,6705795
68,Фонд «АГАТ». Помощь молодым предпринимателям,50989106,agatefund,6705795
69,"Зентангл, Дудлинг, Зенарт",51034712,zendoodle,6705795
70,Центр страхования и оформления автомобилей.,52033402,osago154,6705795
71,Идеи для особенной свадьбы,55313796,publicbridetips,6705795
72,Awesome things,56398985,awesomethingwoodbox,6705795
73,Семейная Мягкая Школа,58536241,softschool,6705795
74,Школа ремонта,61796383,allremont4you,6705795
75,Бизнес Блог 2.0. Виктора Оношко,64448195,onoshko_game,6705795
76,× A T M O S P H Σ R Σ ×,65895302,atmsph,6705795
77,Антон Казаков и Gabril Design,70485082,gabril_design,6705795
78,Coffee Like Новосибирск (группа закрыта),87942932,coffeelikensk,6705795
79,Креативная реклама,90970169,cool_ad,6705795
80,Дизайн интерьера в Новосибирске,92131828,i_lighthouse,6705795
81,Рукоделие  | Я и Мания Моя,95460709,maniya_moya,6705795
82,Доставка цветов | ДАРИ ЦВЕТЫ | Томск,96652245,dari_cveti_v_tomske,6705795
83,S o v e n i e,97780321,owledge,6705795
84,Бизнес проект «Старт 10»,102243001,start_10,6705795
85,Киноклуб НГАХА (НГУАДИ),102718395,cinemaclub_ngaha,6705795
86,Учебный центр Сибирский цирюльник | Новосибирск,117314033,sibcirulnik_uc_nsk,6705795
87,[BadComedian],25557243,badcomedian,6705796
88,MARVEL/DC,32370614,marvel_dc,6705800
89,XStore Ярославль,149382580,mi76_ru,6705800
90,Anthem,172748959,anthem,6705800
91,Xiaomi,165599758,xiaomi,6705800
92,ХК ЛОКОМОТИВ ЯРОСЛАВЛЬ - НАША ГОРДОСТЬ!,22738981,hclkmtv,6705800
93,Корреспондент.net,11546691,korrespondent,6705801
94,I ❤️ART,23626127,iloveart,6705801
95,Умный дом. Полезные советы!,24652430,smart_home,6705801
96,Discovery,25117353,discovery__world,6705801
97,Что посмотреть?,30638367,filmadvice,6705801
98,Cook it! - вкусные рецепты,32231484,just_cook,6705801
