,full_name,group_id,shrot_name,user_id
0,Нижегородский картинг,29627855,karting,6588912
1,PostNews,152992737,postnews,6588912
2,Официальные страницы ВКонтакте,22079806,officialpages,6588912
3,Минск Сейчас,91419503,inter.minsk,6588914
4,"ГУО ""Ясли-сад № 138 г.Минска"" - ""Страна детства""",159277714,club159277714,6588914
5,БРСМ МАЗ,36056545,brsm_maz,6588914
6,Школа ремонта,38379853,rem_shkola,6588914
7,Экспериментатор | Наука,122149207,experimentato,6588914
8,Показалось...,76454566,pokazalos17,6588914
9,Факты о Раках,125216041,mans_cancer,6588914
10,Мотивация. Дальше - Больше!,30179770,quotes,6588914
11,"Ледовый Дворец(пр-д Каролинский,5)",31801986,ledoviydvor,6588914
12,Мой знак зодиака Рак,33755526,moi_znak_rak,6588914
13,Дизайн / интерьер / стиль  -  SmashDesign,34612773,smashdesign,6588914
14,Windows Phone,36539797,wp_os,6588914
15,Фильмы HD | Территория Кино,56874032,territoriya.kino,6588914
16,Отдам Даром Минск,58641250,daromby,6588914
17,Школа ремонта,61796383,allremont4you,6588914
18,BRUTTO,72864406,liapisy,6588914
19,AliExpress который мы заслужили!!,96457590,doehalo,6588914
20,Подслушано,34215577,overhear,6588916
21,Дева  ( 27 марта ),27842893,horoscop.deva,6588916
22,ЁП,12382740,fuck_humor,6588916
23,Just English,44759043,just_eng,6588916
24,Почему?,45938293,vkwhy,6588916
25,Відак • Vidak • Видак,26288771,vidakby,6588916
26,Интеллектуальный юмор,28950133,in.humour,6588916
27,Science|Наука,29559271,sci,6588916
28,Идеи вашего дома,32439535,homeideaz,6588916
29,Вечерний Ургант,37008294,vecherniy.urgant,6588916
30,"Стилист, консультант по имиджу. Минск",62075714,style.alex,6588916
31,"Реалити-шоу ""ПОНАЕХАЛИ"" на Беларусь 2",97561846,realityshowponaehali,6588916
32,Mortal Kombat 11 | Mortal Kombat Warriors,166081628,mkwarriors,6588998
33,MARVEL/DC,32370614,marvel_dc,6588998
34,Киномания | Новинки 2019,43215063,kinomania,6588998
35,PlayStation ⚡ Скидки,78480022,psprices,6588998
36,MTG Arena,161892532,mtgarena,6588998
37,Фильмы ужасов,15199107,horrors,6588998
38,Liber Daemonica,66114271,liberdaemonica,6588998
39,Геймеры,83484759,gamers_pikabu,6588998
40,СПОРТИВНАЯ АКАДЕМИЯ,58802848,sportivnie_stati,6588998
41,D4,26456494,your_future,6588998
42,Mortal Kombat Интересные Факты,78858580,mkintfacts,6588998
43,Do4a.com - Train Hard Or Make Borsh,45281421,napricedala,6588998
44,"BODY MANIA | Спорт, фитнес, бодибилдинг",61971522,body_mania,6588998
45,PlayStation Plus | PS4,54983747,psplusru,6588998
46,Black Lion | Бизнес Журнал,95325074,blacklionmag,6588998
47,MTG Arena | WinCondition | Magic: The Gathering,145585760,wincondition,6588998
48,myPlayStation,87011294,myplaystation_ru,6588998
49,Magic: The Gathering,125073571,wizardsmagic,6588998
50,Библиотека Бодибилдинга,32343761,body__b,6588998
51,Наука и Техника,31976785,science_technology,6588998
52,AUTO,38472666,autobap,6588998
53,Инфопортал Зеленограда,25209487,zelenograd_netall,6588998
54,Музыка для тренировок (спорт и здоровье),30086880,tngmus,6588998
55,Кулинария: вкусные рецепты 🍒,42092461,bon_cook,6588998
56,Подслушано МТС,121326203,p_mts,6588998
57,Science|Наука,29559271,sci,6588998
58,Men's Health,34350462,mh,6588998
59,Ложка - вкусные рецепты,172149046,loozhka,6588998
60,Dead by Daylight,122458500,deadbydaylight_ru,6588998
61,Академия Покера,31763899,academy_poker,6588998
62,Быстрые рецепты,165062392,bistrocook,6588998
63,Английский язык,88640919,useenglish,6588998
64,Зеленоград24 – городской портал Зеленограда,30252262,zelenograd24_ru,6588998
65,DEAD BRUSH®,32151486,dbwear,6588998
66,Зеленоград.ру,24420005,zelenogradru,6588998
67,Вселенная Warhammer 40000,756482,wh_40k,6588998
68,Почему?,45938293,vkwhy,6588998
69,Жесткие Gif,143239600,hard_gif,6588998
70,Бизнес-идеи,146265615,smartmoney100,6588998
71,Бокс,64878557,club64878557,6588998
72,Fortnite,138011123,fortnite,6588998
73,М.Видео,14524722,mvideo,6588998
74,Fox Home Entertainment,151510980,foxhomeent,6588998
75,★ Доска объявлений в Зеленограде ★,40933754,doska_zelenograd,6588998
76,Geek Games,52724864,geekgames,6588998
77,GEEK MAFIA,19519036,club19519036,6588998
78,Работа и подработка Зеленоград,61331619,work.zelenograd,6588998
79,Турагентство РоссТур | Горящие туры,130998378,besttourday,6588998
80,Injustice 2,138320138,injustice2,6588998
