,full_name,group_id,shrot_name,user_id
0,Just Story,106084026,just_str,6729770
1,Злой Улан-Удэ 03,148643627,zloi_03,6729770
2,Убойные Истории,55544604,killer_stories,6729770
3,Подслушано,34215577,overhear,6729770
4,Аноним 03 (комментарии),146076215,talk_anonim03,6729770
5,Фитнес Рецепты — правильное и здоровое питание,80410546,fitness_recepty,6729770
6,ПОДСЛУШАНО БУРЯТИЯ,132834077,pvb03,6729770
7,Подслушано| Учительский портал,151482914,schoolteacher1,6729770
8,БУРЯТИЯ ОНЛАЙН,31683382,buryatia.online,6729770
9,Завтра в Екатеринбурге | Екатеринбург,115770280,zavtra_v_ekb,6729770
10,Ариг Ус,88298195,arigus,6729770
11,РЕЛЬЕФ /  фитнес / спорт / здоровье / питание,51211972,fitness.journal,6729770
12,Отзывы 03,85374228,otzyvy_03,6729770
13,Вестник Екатеринбурга,101557024,novostiekaterinburg,6729770
14,Fitness Gym — фитнес и бодибилдинг,38310026,fitness_gym,6729770
15,Фитнес кухня,85100484,eat_clean,6729770
16,Романтика улиц Екатеринбурга,89783513,romantikgettoekb,6729770
17,Английский язык 🇬🇧,64980863,eng_speaker,6729770
18,Аноним 03,55416455,anonim__o3,6729770
19,"""ПОСЛЕ УРОКОВ"": педагогам и родителям",125875862,after_lessons,6729770
20,обзор еды 03| Кафе Закусочные Рестораны Улан-Удэ,107419100,ulanude_kafe,6729770
21,Читающие,42968101,club42968101,6729770
22,English Games ppt,175609589,egppt,6729770
23,Весёлый учитель| Паблик для учителей,146007808,fun_teacher,6729770
24,Мужчина и женщина,139703263,mars_i_venera,6729770
25,Подслушано в Белебее,60655091,podslyshanovbelebei,6729770
26,Я - классный руководитель!,147635047,public_classroom_teacher,6729770
27,fingernail,127362022,club127362022,6729770
28,Я люблю Бурятию,40562224,ilove03,6729770
29,COOK VIP  - простые рецепты GIF,48341319,cook_vip,6729770
30,Посоветуйте 03,66584412,sovet_03,6729770
31,Английский язык,36147615,english_is_fun,6729770
32,УРОКИ КРАСОТЫ|Макияж.Маникюр.Прически,73940012,beauty4y,6729770
33,Книги,44054326,exp.book,6729770
34,Психология,55662720,psyxov,6729770
35,BARACOOKIE. Печенье и пряники Екатеринбург,86443820,baracookie,6729770
36,Шоколад и подарки | ROSENBERG | Екатеринбург,85201550,sweet_rosenberg,6729770
37,Daily English: английский по фильмам,41827660,angyaz,6729770
38,Cтрана Мам,53447123,stranamamru,6729770
39,Творчество 03,112039350,tvorchestvo03,6729770
40,Begin English. Английский язык для всех,12648877,beginenglish_ru,6729770
41,Ужин в Темноте | Свидания Пермь Екб СПб Москва,158554959,vtemnoteperm,6729770
42,BUSHCAKE O&A ( торты на заказ г. Екатеринбург ),139140847,bushcake,6729770
43,Раневская.LIVE,151053954,ranevskayalive,6729770
44,ВЯЗАНИЕ,5670814,knitting,6729770
45,БГУ Бурятский госуниверситет им. Доржи Банзарова,76275,bsu03,6729770
46,ТРЦ FORUM,147890337,trcforumuu,6729770
47,Источник знаний,41887171,ruyaz,6729770
48,Женская барахолка 03,115113082,womensale_03,6729770
49,Совместные покупки Улан-Удэ!,62831886,ulanude_sp,6729770
50,Just English,44759043,just_eng,6729770
51,Кафе Эфир г. Улан-Удэ,133881033,efir_uu,6729770
52,Давай Меняться 03,59196505,obmen_03,6729770
53,БАРТЕР 03,68212320,barter_03rus,6729770
54,Министерство просвещения Российской Федерации,30558759,minprosvet,6729770
55,Фирменные магазины «Николаевский»,106691713,nikolaevskiy_info,6729770
56,Здоровье | Психология,47778871,health4u,6729770
57,Потеряшки 03,89058276,lost_03,6729770
58,GYM BOSS  — спорт / бодибилдинг / фитнес,45184984,gym_boss,6729770
59,Достойные фильмы,33769500,dfilm,6729770
60,Книги. Триллеры. Детективы. Мистика.,25022409,trilleri,6729770
61,Популярная музыка,35983383,plmusic,6729770
62,Читай-город,22142529,chitaigorod,6729770
63,Экономный шоппинг в Улан-Удэ Совместные покупки,49330254,spshop03,6729770
64,Малая Академия Наук г. Улан-Удэ,44218706,man03,6729770
65,"Вязание крючком. Модели, схемы, уроки",41833567,vjazanie_krjuchkom,6729770
66,Гильдия Мастеров Республики Бурятия,82624520,gildiya_rb,6729770
67,"Клуб ""Вязание и рукоделие""",34190934,vsedsr,6729770
68,Вязание Мастер классы,24181742,viazanie_mk,6729770
69,ЛЮБИМОЕ ВЯЗАНИЕ,88381901,vyagem_vkusno,6729770
